,0
1212,9.792208475178903e-05
1213,0.0009498920891063675
1214,0.0050124566938640125
1215,8.35640753840824e-05
1216,8.745313934544034e-05
1217,8.450046729936763e-05
1218,8.462929974408806e-05
1219,8.415900894994595e-05
1220,0.00010824229676667181
1221,0.00010676543703451058
1222,8.290420188673376e-05
1223,8.488905947002849e-05
1224,8.682154614083522e-05
1225,8.415167702219762e-05
1226,8.462406265283926e-05
1227,8.258264448405753e-05
1228,0.008202840311719715
1229,9.65876739015951e-05
1230,8.086487855445154e-05
1231,0.0013913673597793538
1232,8.430774234141183e-05
1233,0.0057897971005049596
1234,8.93720095790002e-05
1235,8.203379732118342e-05
1236,0.002578047197772408
1237,0.0021809489435052425
1238,8.718081060050282e-05
1239,8.232916926761566e-05
1240,0.00013011972174940367
1241,7.803789669834998e-05
1242,7.97912748484478e-05
1243,9.610690892495538e-05
1244,7.751523499171987e-05
1245,8.508178442798429e-05
1246,8.026575531558897e-05
1247,0.027169518258661964
1248,0.013944175464644791
1249,7.710150478306476e-05
1250,7.821491038255937e-05
1251,0.00016058388154366592
1252,0.009163767999505551
1253,0.0001532907082705888
1254,7.500981053829455e-05
1255,0.00038734574294365217
1256,7.416663884723795e-05
1257,7.778442148190812e-05
1258,0.00827859064696059
1259,7.625623825550865e-05
1260,8.302151273070685e-05
1261,7.806303473634421e-05
1262,7.731727294251527e-05
1263,7.400533643677496e-05
1264,7.504332792228687e-05
1265,0.007752318489623555
1266,7.196182343149368e-05
1267,7.354761466162994e-05
1268,7.95336099590069e-05
1269,7.089659907148802e-05
1270,0.007236342453681657
1271,0.0034371710687728456
1272,6.982823245673309e-05
1273,6.660742133872185e-05
1274,7.298829331625823e-05
1275,8.777993383936539e-05
1276,6.70850440606123e-05
1277,6.720235490458539e-05
1278,0.013704638242852485
1279,8.165777416951966e-05
1280,6.507295360282382e-05
1281,6.732804509455656e-05
1282,6.351544266543108e-05
1283,6.648592082174973e-05
1284,6.368721925839168e-05
1285,0.000564732308049964
1286,0.006072246000571673
1287,6.14436493674063e-05
1288,6.248478310766749e-05
1289,0.00599269563192067
1290,6.23674722636944e-05
1291,6.635499354052975e-05
1292,6.132214885043417e-05
1293,6.140280005566567e-05
1294,5.9855763300770526e-05
1295,5.925349780715867e-05
1296,5.821026923039796e-05
1297,5.762266759228274e-05
1298,6.011028593546214e-05
1299,5.776511647425007e-05
1300,6.511694516931374e-05
1301,5.6772163973477826e-05
1302,0.009784292088047219
1303,8.124509137911433e-05
1304,5.9861000392019325e-05
1305,5.89822164804709e-05
1306,5.9937461924251784e-05
1307,5.6462128171548945e-05
1308,6.582499990615133e-05
1309,0.015033588901710405
1310,6.218207923348693e-05
1311,5.67910175019735e-05
1312,0.008472153539516192
1313,0.00013546260224142813
1314,5.7452985835821666e-05
1315,5.9516399787848365e-05
1316,5.516542437834637e-05
1317,5.7279114406361546e-05
1318,0.007992153178198793
1319,5.2929186415109316e-05
1320,0.00037157267152052015
1321,0.008558643054071852
1322,5.373674588567408e-05
1323,5.395041920862507e-05
1324,6.813874681987061e-05
1325,0.002469726344637004
1326,5.117685568326126e-05
1327,5.316276068480574e-05
1328,5.16440042226541e-05
1329,0.00260127579229733
1330,7.658722242243273e-05
1331,4.8007368059488265e-05
1332,0.006557902420437775
1333,4.597956632795339e-05
1334,4.893328579227588e-05
1335,0.005927962041830768
1336,4.7096114182197285e-05
1337,4.605288560543657e-05
1338,4.881178527530375e-05
1339,4.6176480958908225e-05
1340,8.806692643979956e-05
1341,4.770361676705794e-05
1342,6.78161419989446e-05
1343,0.005609683058276273
1344,4.5089260815657606e-05
1345,4.623513638089477e-05
1346,0.005073972615090652
1347,0.002995580582092386
1348,4.586435032047982e-05
1349,7.134175182763592e-05
1350,4.32939859355694e-05
1351,4.278703550268568e-05
1352,0.002868237566123095
1353,4.3076122939619374e-05
1354,4.117820107105471e-05
1355,4.147147818098744e-05
1356,4.203917887235722e-05
1357,9.988808880658806e-05
1358,6.993402169995882e-05
1359,4.159926320745813e-05
1360,4.174799659892401e-05
1361,4.3298175608568436e-05
1362,4.0824173702635914e-05
1363,0.0013626387720249433
1364,4.092472585461285e-05
1365,0.0001366859867571475
1366,4.063354358117964e-05
1367,4.124942551203837e-05
1368,4.001347197732187e-05
1369,0.00037958646854943195
1370,3.938502102746602e-05
1371,4.458650005577293e-05
1372,0.004008758729267487
1373,4.0036515178816586e-05
1374,3.988149727785214e-05
1375,5.5479649853274297e-05
1376,3.85659399561539e-05
1377,3.877961327910489e-05
1378,3.9785134798874245e-05
1379,4.431417131083539e-05
1380,4.054765528469934e-05
1381,4.013078282129496e-05
1382,3.7912350968303816e-05
1383,3.93075120769838e-05
1384,3.750385785089751e-05
1385,0.004088408602652217
1386,4.159716837095861e-05
1387,3.908336457153521e-05
1388,3.810717076275913e-05
1389,3.8111360435758166e-05
1390,7.283118057879428e-05
1391,9.416709032640033e-05
1392,4.453412914328494e-05
1393,0.0019204329815884988
1394,3.7080700877994575e-05
1395,0.0001989026307928765
1396,4.235130951078563e-05
1397,4.317458025509679e-05
1398,3.806317919626922e-05
1399,4.2361783693283225e-05
1400,3.912316646502609e-05
1401,3.6787423768061845e-05
1402,3.835017179670339e-05
1403,5.311667428181631e-05
1404,4.0975001930601315e-05
1405,0.0011133657976011206
1406,3.8094601743762015e-05
1407,0.0013703645290351714
1408,3.8469577477176e-05
1409,3.9326365605479474e-05
1410,4.381560022394975e-05
1411,3.716239950147584e-05
1412,3.691730363103206e-05
1413,3.488112255349911e-05
1414,3.6841889517049355e-05
1415,0.0009166250380757482
1416,3.802547213927787e-05
1417,0.00010973591519082921
1418,6.729243287406474e-05
1419,8.116444017388283e-05
1420,3.698014872601764e-05
1421,0.020965125782027604
1422,0.004277708502931296
1423,0.0009443460094738897
1424,3.723781361545854e-05
1425,3.4684207922544276e-05
1426,3.522258090292079e-05
1427,4.4131920535377195e-05
1428,3.4114412394674974e-05
1429,3.763792738686676e-05
1430,3.553052186835015e-05
1431,0.00013285243596302684
1432,3.695082101502437e-05
1433,3.587826472727039e-05
1434,3.340426282133786e-05
1435,3.490835542799286e-05
1436,3.372058313276531e-05
1437,3.3485961444819126e-05
1438,3.222486987210839e-05
1439,3.7952152861794686e-05
1440,0.0007440398382263351
1441,3.322410688237919e-05
1442,3.283237245696904e-05
1443,3.227095627509782e-05
1444,0.00024909491332136363
1445,3.141207331029482e-05
1446,3.413326592317065e-05
1447,3.1250770899831825e-05
1448,8.762491593840094e-05
1449,0.00230194041520799
1450,3.0123748863090336e-05
1451,3.097215764539573e-05
1452,0.0013004074641337177
1453,0.006737737849412025
1454,3.026829258155718e-05
1455,3.126543475532846e-05
1456,0.00010903414496349019
1457,3.0515483288500482e-05
1458,0.0013100856087614977
1459,0.00032865051906361543
1460,3.1640410488742446e-05
1461,2.8814476050890652e-05
1462,2.864898396742861e-05
1463,0.022750760224545023
1464,0.00132472432622014
1465,2.857566468994543e-05
1466,2.8590328545442065e-05
1467,3.378342822775089e-05
1468,0.000562805058470406
1469,6.022026485168692e-05
1470,2.7471685854698655e-05
1471,2.8200688956531437e-05
1472,2.8387129404988672e-05
1473,4.3044700392126576e-05
1474,0.00012796308757314834
1475,3.184151479269632e-05
1476,4.6503275452833264e-05
1477,0.0009470022621552804
1478,2.8810286377891612e-05
1479,0.00042455422884811743
1480,5.833700683861889e-05
1481,2.8033102036569878e-05
1482,3.323039139187775e-05
1483,2.9254391715789743e-05
1484,2.6931218037822626e-05
1485,0.00019366972921707682
1486,3.628256817167765e-05
1487,2.6757346608362506e-05
1488,4.441262862631281e-05
1489,2.5854472077069605e-05
1490,2.6430552114437464e-05
1491,2.615822336949993e-05
1492,2.673430340686779e-05
1493,2.7421409778710188e-05
1494,3.417516265316104e-05
1495,3.2591466259524297e-05
1496,3.919229606951023e-05
1497,2.409690425397275e-05
1498,2.6407508912942752e-05
1499,0.003459790065876407
1500,2.453681991887184e-05
1501,2.690607999982839e-05
1502,3.810088625326057e-05
1503,7.705856063482461e-05
1504,2.5192503743221444e-05
1505,5.689366449044996e-05
1506,0.007207712323242724
1507,2.79493085765891e-05
1508,0.0005268115777356621
1509,3.0159361083582167e-05
1510,0.0053734713894269545
1511,2.479238997181322e-05
1512,3.379390241024849e-05
1513,2.500396845826469e-05
1514,2.6066050563521073e-05
1515,2.4939028526779584e-05
1516,2.51233741387373e-05
1517,2.994359292413166e-05
1518,0.00031798780128106124
1519,2.3749161395052514e-05
1520,2.4821717682806493e-05
1521,0.006329489827876167
1522,2.5693169666606603e-05
1523,0.00010467269537149059
1524,2.467088945484109e-05
1525,2.421630993444536e-05
1526,2.483638153830313e-05
1527,2.5557005294137835e-05
1528,2.4061292033480916e-05
1529,2.4277060192931424e-05
1530,2.462061337885262e-05
1531,2.430010339442614e-05
1532,2.9195736293803197e-05
1533,2.9007201008846444e-05
1534,2.451377671737713e-05
1535,2.3776394269546265e-05
1536,0.0014028030722302307
1537,0.005255806518085444
1538,0.0005733106635154963
1539,0.0044285911966456875
1540,2.441741423839923e-05
1541,2.4654130762844934e-05
1542,3.1709540093226596e-05
1543,2.4614328869354064e-05
1544,5.48344402114223e-05
1545,2.2289060354887425e-05
1546,2.285257137325817e-05
1547,2.3522919053104405e-05
1548,2.375544590455107e-05
1549,2.5611471043125342e-05
1550,2.5443884123163783e-05
1551,2.3818290999536657e-05
1552,2.595502422904654e-05
1553,2.405081785098332e-05
1554,2.5381039028178197e-05
1555,2.607233507301963e-05
1556,2.4270775683432867e-05
1557,2.354596225459912e-05
1558,2.72831505697419e-05
1559,2.587332560556528e-05
1560,2.3527108726103445e-05
1561,6.600620326335976e-05
1562,2.3409797882130353e-05
1563,0.0001909715798056957
1564,0.0029215930517658565
1565,5.747602903731638e-05
1566,2.4115757782468423e-05
1567,2.4939028526779584e-05
1568,2.471697585783052e-05
1569,2.6353043163955246e-05
1570,2.3556436437096718e-05
1571,0.0037680117393967087
1572,2.325268514466639e-05
1573,2.4400655546403074e-05
1574,2.3499875851609693e-05
1575,3.153147899076743e-05
1576,2.389161027701984e-05
1577,0.000914188743226807
1578,0.003371503181604158
1579,2.3258969654164952e-05
1580,3.106433045137459e-05
1581,2.5561194967136875e-05
1582,8.55028465643877e-05
1583,2.3520824216604887e-05
1584,2.355224676409768e-05
1585,2.582933403907537e-05
1586,2.6193835589991762e-05
1587,2.3298771547655822e-05
1588,2.4578716648862233e-05
1589,2.4438362603394426e-05
1590,2.376382525054915e-05
1591,2.420793058844728e-05
1592,2.338884951713516e-05
1593,0.0070471116830070615
1594,2.385180838352897e-05
1595,2.327363350966159e-05
1596,0.004818373234438281
1597,2.2894468103248558e-05
1598,2.3786868452043862e-05
1599,2.29635977077327e-05
1600,2.6057671217522994e-05
1601,2.3694695646065004e-05
1602,0.0006871671221008803
1603,2.5944550046548942e-05
1604,2.4027774649488604e-05
1605,0.00044860295186260126
1606,2.4735829386326195e-05
1607,5.4124290638085185e-05
1608,2.246712145734658e-05
1609,0.009438600074060012
1610,2.342865141062603e-05
1611,0.003002575241164281
1612,0.006131194699668151
1613,2.3409797882130353e-05
1614,2.3566910619594315e-05
1615,0.003309745306761824
1616,2.4528440572873766e-05
1617,2.3910463805515512e-05
1618,2.4897131796789196e-05
1619,2.4786105462314662e-05
1620,0.0013420611930901633
1621,0.004046245828426389
1622,2.4122042291966984e-05
1623,2.3786868452043862e-05
1624,3.1703255583728035e-05
1625,2.571202319510228e-05
1626,2.3405608209131317e-05
1627,2.331343540315246e-05
1628,0.0007075163638572127
1629,2.3085098224704832e-05
1630,2.215080114591914e-05
1631,2.2833717844762494e-05
1632,2.342236690112747e-05
1633,0.0030772414985166547
1634,2.3583669311590473e-05
1635,3.0561569691489906e-05
1636,0.002355277047322256
1637,2.6968925094813975e-05
1638,0.005051884659039719
1639,0.005899239738585856
1640,0.0038585547625789402
1641,2.3824575509035214e-05
1642,2.565546260961525e-05
1643,2.4323146595920855e-05
1644,0.0010163455399623748
1645,2.521135727171712e-05
1646,2.3369995988639483e-05
1647,0.001123883971665208
1648,2.4735829386326195e-05
1649,0.0027668914711128415
1650,2.4392276200404998e-05
1651,2.5270012693703666e-05
1652,2.3491496505611614e-05
1653,2.384761871052993e-05
1654,2.3778489106045787e-05
1655,0.00012134340423466673
1656,2.3522919053104405e-05
1657,2.4995589112266612e-05
1658,6.116922578596925e-05
1659,3.2853320821964235e-05
1660,2.3749161395052514e-05
1661,2.3183555540182248e-05
1662,2.417650804095449e-05
1663,0.00065447091401638
1664,0.005071548889260708
1665,0.018793972293994113
1666,7.86150241539676e-05
1667,2.8089662622056906e-05
1668,0.00330875863877055
1669,0.00012692614350588618
1670,3.1736772967720344e-05
1671,2.7312478280735172e-05
1672,3.223115438160695e-05
1673,2.5781152799586422e-05
1674,0.0023498346620965042
1675,0.0006636672462492707
1676,5.1679616443145936e-05
1677,2.3250590308166873e-05
1678,2.189732592947728e-05
1679,2.164804038603446e-05
1680,2.3160512338687536e-05
1681,7.835316959152766e-05
1682,3.5193253191927514e-05
1683,2.093370113969831e-05
1684,2.234981061337349e-05
1685,2.0877140554211286e-05
1686,2.291960614124279e-05
1687,5.116638150076366e-05
1688,2.0676036250257414e-05
1689,0.0034447344759543606
1690,4.953659870413749e-05
1691,3.2226964708607906e-05
1692,1.985486034244577e-05
1693,2.8762105138402663e-05
1694,2.458709599486031e-05
1695,2.8933881731363262e-05
1696,0.009000433597638016
1697,1.952178133902217e-05
1698,2.9884937502145113e-05
1699,0.00018681961386364805
1700,2.0418371360816515e-05
1701,2.246293178434754e-05
1702,3.2819803437971926e-05
1703,4.642576650235104e-05
1704,1.9831817140951058e-05
1705,1.9417039514046197e-05
1706,1.861471713473023e-05
1707,1.8972934176148063e-05
1708,2.393560184350975e-05
1709,1.9789920410960667e-05
1710,1.8394759302280685e-05
1711,0.0005890093682428954
1712,1.8899614898664883e-05
1713,1.9599290289504392e-05
1714,1.861681197122975e-05
1715,1.8995977377642778e-05
1716,1.857701007773888e-05
1717,1.8340293553293175e-05
1718,1.9768972045965473e-05
1719,0.004365325039523699
1720,0.0018350558252140823
1721,0.00018746272866900055
1722,0.0017800265652082045
1723,1.757358339446904e-05
1724,0.004297473285304262
1725,1.8388474792782124e-05
1726,1.8361241918288373e-05
1727,0.0015765299579718819
1728,2.840807776998387e-05
1729,1.9513401993024095e-05
1730,2.028011215184823e-05
1731,0.005116629770730368
1732,0.005227970330679829
1733,0.007975922385000514
1734,0.006369434170249004
1735,0.0037499228262233577
1736,0.004778738927867372
1737,0.0006524410174483457
1738,0.007667598064491737
1739,2.790950668309823e-05
1740,6.652362787874108e-05
1741,1.9429608533043315e-05
1742,2.4895036960289675e-05
1743,0.006630723126834071
1744,2.3650704079575098e-05
1745,0.006104535810375266
1746,2.1333814911106535e-05
1747,1.9930274456428474e-05
1748,0.008149743538384645
1749,2.476096742432043e-05
1750,0.0003082195786838018
1751,1.9563678069012562e-05
1752,0.014290735788361049
1753,0.007726274434843278
1754,0.008791184569374014
1755,0.00812125166715468
1756,0.008934863120366556
1757,0.010771297347997323
1758,0.007184352801436582
1759,0.009750026847424579
1760,2.8093852295055946e-05
1761,0.00527077621971101
1762,0.002112378660366471
1763,2.5408271902671952e-05
1764,0.00017420031879054264
1765,2.1618712675041186e-05
1766,4.578265169699856e-05
1767,2.404662817798428e-05
1768,0.0019205481975959724
1769,2.2995020255225495e-05
1770,2.28022952972697e-05
1771,6.820787642435475e-05
1772,0.0012856325823026068
1773,2.1631281694038304e-05
1774,2.05671047522824e-05
1775,2.148464313907194e-05
1776,1.9683083749485172e-05
1777,2.5156891522729614e-05
1778,2.0382759140324684e-05
1779,1.899388254114326e-05
1780,0.006700150198101146
1781,1.8853528495675453e-05
1782,2.1951791678464786e-05
1783,1.7655282017950303e-05
1784,0.0028712834583933967
1785,0.004255723193868839
1786,0.0064961319765764435
1787,1.8099387355848434e-05
1788,0.0056300888606180925
1789,1.799464553087246e-05
1790,6.184795281181356e-05
1791,0.0026961991186000567
1792,1.7690894238442133e-05
1793,1.754635051997529e-05
1794,1.8809536929185543e-05
1795,1.787523985039985e-05
1796,0.0019496350023918004
1797,0.0023882895757181837
1798,1.819993950782537e-05
1799,2.0257068950353513e-05
1800,3.09470196074015e-05
1801,2.1671083587529174e-05
1802,5.0824923151341984e-05
1803,0.00020567523719582304
1804,1.8849338822676413e-05
1805,2.2037679974945087e-05
1806,1.9959602167421747e-05
1807,3.8737716549114496e-05
1808,0.00025312328390993957
1809,2.3194029722679845e-05
1810,0.006649455154812775
1811,0.001009975142167336
1812,6.0800534562053816e-05
1813,1.8723648632705246e-05
1814,1.9812963612455382e-05
1815,2.1798868613999863e-05
1816,0.006302613075587332
1817,2.243569890985379e-05
1818,1.9955412494422708e-05
1819,5.3560779619714444e-05
1820,0.003678101356837332
1821,4.481693207072007e-05
1822,3.1837325119697285e-05
1823,1.9452651734538027e-05
1824,2.052520802229201e-05
1825,0.0002872523601601112
1826,4.7661720037067544e-05
1827,1.8803252419686986e-05
1828,2.2209456567905685e-05
1829,1.8275353621808072e-05
1830,2.0294776007344865e-05
1831,1.8346578062791736e-05
1832,0.005342088643827653
1833,4.2290559252299564e-05
1834,0.0023050198248622837
1835,2.288818359375e-05
1836,3.1694876237729956e-05
1837,9.489609342823311e-05
1838,0.00011513221401359143
1839,4.399156648990939e-05
1840,1.96537560384919e-05
1841,2.4249827318437673e-05
1842,1.8229267218818644e-05
1843,0.03140164521420022
1844,0.010635007285338584
1845,2.442160391139827e-05
1846,0.0004749999865930464
1847,0.0035113984578785695
1848,0.0064517444859881245
1849,0.008711251893061848
1850,0.008019704467840472
1851,0.012426247510328716
1852,0.010196549626643157
1853,0.007610398553872357
1854,0.017051462155655804
1855,0.008493548104685784
1856,0.00826254629421077
1857,4.630007631237987e-05
1858,0.00406563772990244
1859,2.3960739881503982e-05
1860,2.4036153995486683e-05
1861,0.00017552635029473846
1862,2.0554535733285283e-05
1863,0.005713896984454369
1864,0.007945744170388437
1865,4.9492607137647584e-05
1866,2.177792024900467e-05
1867,2.2498544004839376e-05
1868,1.973754949847268e-05
1869,1.9590910943506317e-05
1870,0.004833747239508255
1871,1.7726506458933964e-05
1872,1.9234788738588e-05
1873,0.0018877661012149918
1874,0.00034782665238021693
1875,0.004186111776989806
1876,1.8719458959706206e-05
1877,0.007943108866072041
1878,2.146788444707578e-05
1879,0.004639451154177821
1880,2.5389418374176276e-05
1881,2.420793058844728e-05
1882,2.1664799078030613e-05
1883,0.007597108911119406
1884,5.302450147583745e-05
1885,2.0169085817373694e-05
1886,0.0009020743037500858
1887,0.005927478134599378
1888,6.956114080304435e-05
1889,2.0420466197316036e-05
1890,2.043303521631315e-05
1891,0.0004392034204892573
1892,2.1212314394134403e-05
1893,0.015949067016802668
1894,2.1459505101077706e-05
1895,0.004059043184601953
1896,3.901004529405203e-05
1897,0.007315709524138952
1898,0.015856135880010985
1899,0.015573001968408927
1900,0.014457886982330708
1901,0.014558271547387681
1902,0.019813730322614204
1903,0.004918831118772738
1904,0.012351319398413904
1905,0.0121045811761545
1906,0.0004800150251728961
1907,0.0002729739545793863
1908,0.00011585283776942614
1909,0.0023483871300753363
1910,2.542293575816859e-05
1911,2.533495262518877e-05
1912,3.225210274660214e-05
1913,2.5188314070222405e-05
1914,0.01623038261032314
1915,1.9180322989600495e-05
1916,1.9762687536466915e-05
1917,0.012235290594378518
1918,0.016289327119746618
1919,0.005923569169691275
1920,1.9842291323448655e-05
1921,2.3960739881503982e-05
1922,1.882839045768122e-05
1923,1.9083960510622597e-05
1924,2.5883799788062878e-05
1925,0.0009497611618251476
1926,1.5769929168382756e-05
1927,0.004014821186097096
1928,0.0021258861661153728
1929,2.0173275490372734e-05
1930,1.6482173578219387e-05
1931,2.2708027654791323e-05
1932,1.4714131572624932e-05
1933,1.5074443450542285e-05
1934,3.0169835266079764e-05
1935,2.6675647984881245e-05
1936,1.4131767025758511e-05
1937,1.426583656172776e-05
1938,1.3013124335015102e-05
1939,1.3067590084002608e-05
1940,2.6143559514003295e-05
1941,9.073993781318644e-05
1942,1.4332871329712383e-05
1943,1.2652812457097748e-05
1944,0.0063099743310466435
1945,1.4668045169635502e-05
1946,0.0009761519120460942
1947,2.0030826608405408e-05
1948,1.3620626919875755e-05
1949,1.3264504714957442e-05
1950,1.355359215189113e-05
1951,1.2757554282073724e-05
1952,0.00018918468427160556
1953,8.816747859177649e-05
1954,1.3306401444947831e-05
1955,1.2904192837040089e-05
1956,1.260672605410832e-05
1957,1.2359535347165019e-05
1958,4.438120607882002e-05
1959,0.01868644433647378
1960,0.0025304368012295784
1961,0.008373476266206326
1962,0.026533056654031953
1963,0.014532693593728548
1964,1.5162426583522104e-05
1965,0.00818760561327696
1966,1.4973891298565349e-05
1967,1.493199456857496e-05
1968,1.3629006265873833e-05
1969,1.3176521581977623e-05
1970,0.014429950242773116
1971,0.015586735716499777
1972,0.008705683817646125
1973,0.018466947368054126
1974,0.016431981295690897
1975,0.0160718747117505
1976,0.009515581125744355
1977,0.00894047309251227
1978,1.4764407648613399e-05
1979,0.007073248958011567
1980,0.0025165899319677548
1981,0.00022433185106054366
1982,1.795274880088207e-05
1983,1.7944369454883993e-05
1984,1.3360867193935338e-05
1985,0.0014649149744409837
1986,1.7072917471083883e-05
1987,0.0008313945202562981
1988,3.412069690417353e-05
1989,1.3444660653916117e-05
1990,0.003465027157125206
1991,2.375963557755011e-05
1992,1.1509031728360104e-05
1993,1.1907050663268809e-05
1994,0.0023237015767649987
1995,1.0084542908686847e-05
1996,0.0004068717139556734
1997,1.1454565979372597e-05
1998,1.3486557383906507e-05
1999,1.111520246645044e-05
